auction,price_eur,price_gbp,DeliveryDate,DeliveryInterval
DAM,119,102.128,2023/12/06,1
DAM,116.4,99.9,2023/12/06,1
DAM,119,102.128,2023/12/06,1
DAM,114,97.837,2023/12/06,1
DAM,122.3,104.961,2023/12/06,1
DAM,139.84,120.014,2023/12/06,1
DAM,143.59,123.232,2023/12/06,1
DAM,140.8,120.838,2023/12/06,1
DAM,126.75,108.78,2023/12/06,1
DAM,113.92,97.77,2023/12/06,1
DAM,107.35,92.13,2023/12/06,1
DAM,101.86,87.418,2023/12/06,1
DAM,107.63,92.157,2023/12/07,1
DAM,100.3,85.88,2023/12/07,1
DAM,96.11,82.29,2023/12/07,1
DAM,92.33,79.056,2023/12/07,1
DAM,89,76.205,2023/12/07,1
DAM,84.75,72.566,2023/12/07,1
DAM,84.75,72.566,2023/12/07,1
DAM,91.32,78.192,2023/12/07,1
DAM,98.03,83.94,2023/12/07,1
DAM,115.59,98.973,2023/12/07,1
DAM,126.36,108.194,2023/12/07,1
DAM,121.03,103.63,2023/12/07,1
DAM,110,94.186,2023/12/07,1
DAM,105.08,89.973,2023/12/07,1
DAM,106.46,91.155,2023/12/07,1
DAM,110,94.186,2023/12/07,1
DAM,109.32,93.6,2023/12/07,1
DAM,136.12,116.551,2023/12/07,1
DAM,130.6,111.825,2023/12/07,1
DAM,115,98.467,2023/12/07,1
DAM,99,84.768,2023/12/07,1
DAM,95.34,81.634,2023/12/07,1
DAM,89.5,76.633,2023/12/07,1
DAM,80.89,69.261,2023/12/07,1
DAM,89.17,76.449,2023/12/08,1
DAM,84,72.016,2023/12/08,1
DAM,81.65,70,2023/12/08,1
DAM,81.06,69.5,2023/12/08,1
DAM,80.48,69,2023/12/08,1
DAM,78.66,67.438,2023/12/08,1
DAM,83.66,71.725,2023/12/08,1
DAM,92.48,79.287,2023/12/08,1
DAM,112,96.022,2023/12/08,1
DAM,119,102.023,2023/12/08,1
DAM,119,102.023,2023/12/08,1
DAM,115,98.594,2023/12/08,1
DAM,110,94.307,2023/12/08,1
DAM,107.19,91.9,2023/12/08,1
DAM,106.83,91.59,2023/12/08,1
DAM,107,91.735,2023/12/08,1
DAM,107.92,92.52,2023/12/08,1
DAM,120,102.881,2023/12/08,1
DAM,125,107.167,2023/12/08,1
DAM,122.19,104.758,2023/12/08,1
DAM,116.96,100.274,2023/12/08,1
DAM,116.5,99.88,2023/12/08,1
DAM,107,91.735,2023/12/08,1
DAM,99.48,85.288,2023/12/08,1
DAM,110.74,95.015,2023/12/09,1
DAM,97.8,83.912,2023/12/09,1
DAM,89,76.362,2023/12/09,1
DAM,88.59,76.01,2023/12/09,1
DAM,85.55,73.402,2023/12/09,1
DAM,83.87,71.961,2023/12/09,1
DAM,71.78,61.587,2023/12/09,1
DAM,78.12,67.03,2023/12/09,1
DAM,89.11,76.456,2023/12/09,1
DAM,95.1,81.596,2023/12/09,1
DAM,98.05,84.127,2023/12/09,1
DAM,98.4,84.427,2023/12/09,1
DAM,92.9,79.708,2023/12/09,1
DAM,92.32,79.211,2023/12/09,1
DAM,86.31,74.054,2023/12/09,1
DAM,81.59,70,2023/12/09,1
DAM,83.92,72,2023/12/09,1
DAM,106.88,91.7,2023/12/09,1
DAM,116.05,99.571,2023/12/09,1
DAM,106.05,90.991,2023/12/09,1
DAM,95.57,82,2023/12/09,1
DAM,98.04,84.118,2023/12/09,1
DAM,96,82.368,2023/12/09,1
DAM,85.9,73.7,2023/12/09,1
DAM,65,55.708,2023/12/10,1
DAM,65.14,55.828,2023/12/10,1
DAM,67,57.422,2023/12/10,1
DAM,70.01,60,2023/12/10,1
DAM,63,53.994,2023/12/10,1
DAM,45,38.567,2023/12/10,1
DAM,40,34.282,2023/12/10,1
DAM,74.8,64.107,2023/12/10,1
DAM,80.3,68.821,2023/12/10,1
DAM,90,77.134,2023/12/10,1
DAM,95,81.419,2023/12/10,1
DAM,101.63,87.1,2023/12/10,1
DAM,103.93,89.073,2023/12/10,1
DAM,110.27,94.51,2023/12/10,1
DAM,98.51,84.427,2023/12/10,1
DAM,94.7,81.162,2023/12/10,1
DAM,95,81.419,2023/12/10,1
DAM,131,112.273,2023/12/10,1
DAM,132.82,113.833,2023/12/10,1
DAM,115.91,99.34,2023/12/10,1
DAM,102,87.419,2023/12/10,1
DAM,100.05,85.747,2023/12/10,1
DAM,96.09,82.353,2023/12/10,1
DAM,80.3,68.821,2023/12/10,1
DAM,82.13,70.389,2023/12/11,1
DAM,82.13,70.389,2023/12/11,1
DAM,83,71.135,2023/12/11,1
DAM,85.18,73,2023/12/11,1
DAM,93.7,80.305,2023/12/11,1
DAM,92.64,79.397,2023/12/11,1
DAM,102.73,88.044,2023/12/11,1
DAM,106.06,90.9,2023/12/11,1
DAM,137.09,117.492,2023/12/11,1
DAM,162.19,139,2023/12/11,1
DAM,160.06,137.179,2023/12/11,1
DAM,140.02,120,2023/12/11,1
DAM,122.95,105.374,2023/12/11,1
DAM,120,102.845,2023/12/11,1
DAM,114.25,97.917,2023/12/11,1
DAM,114.28,97.94,2023/12/11,1
DAM,114.25,97.917,2023/12/11,1
DAM,133.13,114.1,2023/12/11,1
DAM,142.58,122.2,2023/12/11,1
DAM,126.07,108.048,2023/12/11,1
DAM,115.47,98.963,2023/12/11,1
DAM,106.21,91.027,2023/12/11,1
DAM,110,94.275,2023/12/11,1
DAM,101.86,87.3,2023/12/11,1
DAM,99.39,85.24,2023/12/12,1
DAM,95.88,82.23,2023/12/12,1
DAM,99.8,85.592,2023/12/12,1
DAM,100,85.763,2023/12/12,1
DAM,102.42,87.839,2023/12/12,1
DAM,102.42,87.839,2023/12/12,1
DAM,108,92.624,2023/12/12,1
DAM,110,94.34,2023/12/12,1
DAM,150,128.645,2023/12/12,1
DAM,178.53,153.11,2023/12/12,1
DAM,186.1,159.605,2023/12/12,1
DAM,175,150.086,2023/12/12,1
DAM,165,141.509,2023/12/12,1
DAM,158.31,135.772,2023/12/12,1
DAM,129.35,110.935,2023/12/12,1
DAM,115,98.628,2023/12/12,1
DAM,116.2,99.657,2023/12/12,1
DAM,121.22,103.96,2023/12/12,1
DAM,119,102.058,2023/12/12,1
DAM,106,90.909,2023/12/12,1
DAM,100.12,85.87,2023/12/12,1
DAM,97.91,83.97,2023/12/12,1
DAM,100,85.763,2023/12/12,1
DAM,88.21,75.652,2023/12/12,1
DAM,90,77.346,2023/12/13,1
DAM,86.37,74.23,2023/12/13,1
DAM,87.39,75.1,2023/12/13,1
DAM,84.49,72.611,2023/12/13,1
DAM,82.69,71.064,2023/12/13,1
DAM,83.44,71.708,2023/12/13,1
DAM,87.06,74.82,2023/12/13,1
DAM,90.76,77.999,2023/12/13,1
DAM,100.33,86.22,2023/12/13,1
DAM,118.4,101.753,2023/12/13,1
DAM,134,115.16,2023/12/13,1
DAM,148.63,127.733,2023/12/13,1
DAM,162,139.223,2023/12/13,1
DAM,174.22,149.725,2023/12/13,1
DAM,176.45,151.641,2023/12/13,1
DAM,175.83,151.109,2023/12/13,1
DAM,200,171.88,2023/12/13,1
DAM,189.62,162.96,2023/12/13,1
DAM,180.59,155.2,2023/12/13,1
DAM,127.18,109.3,2023/12/13,1
DAM,107,91.956,2023/12/13,1
DAM,98.8,84.909,2023/12/13,1
DAM,96.33,82.786,2023/12/13,1
DAM,84.75,72.834,2023/12/13,1
DAM,82.52,71.04,2023/12/14,1
DAM,80,68.871,2023/12/14,1
DAM,79.29,68.259,2023/12/14,1
DAM,76.26,65.651,2023/12/14,1
DAM,75.83,65.281,2023/12/14,1
DAM,80.91,69.65,2023/12/14,1
DAM,83.88,72.211,2023/12/14,1
DAM,92.1,79.287,2023/12/14,1
DAM,96.86,83.385,2023/12/14,1
DAM,110,94.697,2023/12/14,1
DAM,117.15,100.852,2023/12/14,1
DAM,115,99.001,2023/12/14,1
DAM,107.2,92.287,2023/12/14,1
DAM,101.17,87.095,2023/12/14,1
DAM,100,86.088,2023/12/14,1
DAM,101.05,86.992,2023/12/14,1
DAM,109,93.836,2023/12/14,1
DAM,130.54,112.379,2023/12/14,1
DAM,140.31,120.79,2023/12/14,1
DAM,128.52,110.64,2023/12/14,1
DAM,118.2,101.756,2023/12/14,1
DAM,104.47,89.936,2023/12/14,1
DAM,103.67,89.248,2023/12/14,1
DAM,119.4,102.789,2023/12/14,1
DAM,169.5,146.146,2023/12/15,1
DAM,99.56,85.842,2023/12/15,1
DAM,97.55,84.109,2023/12/15,1
DAM,95.04,81.945,2023/12/15,1
DAM,91.35,78.764,2023/12/15,1
DAM,90.01,77.608,2023/12/15,1
DAM,92.16,79.462,2023/12/15,1
DAM,99.51,85.799,2023/12/15,1
DAM,118.68,102.328,2023/12/15,1
DAM,117.05,100.923,2023/12/15,1
DAM,115.98,100,2023/12/15,1
DAM,105.78,91.205,2023/12/15,1
DAM,104.2,89.843,2023/12/15,1
DAM,95.1,82,2023/12/15,1
DAM,92.8,80.014,2023/12/15,1
DAM,93.73,80.816,2023/12/15,1
DAM,94.29,81.298,2023/12/15,1
DAM,113,97.431,2023/12/15,1
DAM,115,99.155,2023/12/15,1
DAM,113.1,97.517,2023/12/15,1
DAM,114.47,98.698,2023/12/15,1
DAM,109.07,94.042,2023/12/15,1
DAM,95.02,81.928,2023/12/15,1
DAM,80.84,69.7,2023/12/15,1
DAM,79.2,68.094,2023/12/16,1
DAM,66.1,56.831,2023/12/16,1
DAM,55.78,47.958,2023/12/16,1
DAM,53.58,46.067,2023/12/16,1
DAM,50,42.989,2023/12/16,1
DAM,50,42.989,2023/12/16,1
DAM,47.53,40.865,2023/12/16,1
DAM,59,50.727,2023/12/16,1
DAM,76.09,65.42,2023/12/16,1
DAM,83,71.361,2023/12/16,1
DAM,88.98,76.5,2023/12/16,1
DAM,88,75.66,2023/12/16,1
DAM,85,73.081,2023/12/16,1
DAM,80,68.782,2023/12/16,1
DAM,80,68.782,2023/12/16,1
DAM,85,73.081,2023/12/16,1
DAM,88.35,75.961,2023/12/16,1
DAM,101.18,86.992,2023/12/16,1
DAM,110.03,94.601,2023/12/16,1
DAM,100.41,86.33,2023/12/16,1
DAM,90.61,77.9,2023/12/16,1
DAM,79,67.922,2023/12/16,1
DAM,69.79,60,2023/12/16,1
DAM,46.84,40.272,2023/12/16,1
DAM,36,30.93,2023/12/17,1
DAM,15.71,13.498,2023/12/17,1
DAM,1,0.859,2023/12/17,1
DAM,0,0,2023/12/17,1
DAM,0,0,2023/12/17,1
DAM,0,0,2023/12/17,1
DAM,0,0,2023/12/17,1
DAM,0,0,2023/12/17,1
DAM,1,0.859,2023/12/17,1
DAM,21,18.043,2023/12/17,1
DAM,42.51,36.524,2023/12/17,1
DAM,50.5,43.389,2023/12/17,1
DAM,54,46.396,2023/12/17,1
DAM,55,47.255,2023/12/17,1
DAM,57.84,49.695,2023/12/17,1
DAM,65.53,56.3,2023/12/17,1
DAM,75,64.439,2023/12/17,1
DAM,92.57,79.534,2023/12/17,1
DAM,104.43,89.724,2023/12/17,1
DAM,104.4,89.7,2023/12/17,1
DAM,100.46,86.313,2023/12/17,1
DAM,90.67,77.9,2023/12/17,1
DAM,99.02,85.076,2023/12/17,1
DAM,85,73.03,2023/12/17,1
DAM,90.01,77.335,2023/12/18,1
DAM,90,77.326,2023/12/18,1
DAM,88.02,75.625,2023/12/18,1
DAM,88.02,75.625,2023/12/18,1
DAM,88.02,75.625,2023/12/18,1
DAM,88.02,75.625,2023/12/18,1
DAM,95.04,81.656,2023/12/18,1
DAM,110.1,94.596,2023/12/18,1
DAM,111,95.369,2023/12/18,1
DAM,105.82,90.918,2023/12/18,1
DAM,107.74,92.568,2023/12/18,1
DAM,106.63,91.614,2023/12/18,1
DAM,97.92,84.13,2023/12/18,1
DAM,97.16,83.478,2023/12/18,1
DAM,96.86,83.22,2023/12/18,1
DAM,97.16,83.478,2023/12/18,1
DAM,101.55,87.25,2023/12/18,1
DAM,137.3,117.965,2023/12/18,1
DAM,180.92,155.44,2023/12/18,1
DAM,165,141.765,2023/12/18,1
DAM,145,124.581,2023/12/18,1
DAM,155.26,133.396,2023/12/18,1
DAM,153.63,132,2023/12/18,1
DAM,115,98.806,2023/12/18,1
DAM,170,146.35,2023/12/19,1
DAM,97.6,84.022,2023/12/19,1
DAM,86.06,74.087,2023/12/19,1
DAM,86.11,74.131,2023/12/19,1
DAM,85,73.175,2023/12/19,1
DAM,80.85,69.602,2023/12/19,1
DAM,83.75,72.1,2023/12/19,1
DAM,90,77.479,2023/12/19,1
DAM,108.91,93.759,2023/12/19,1
DAM,116.91,100.646,2023/12/19,1
DAM,119.08,102.514,2023/12/19,1
DAM,107.92,92.906,2023/12/19,1
DAM,88.75,76.403,2023/12/19,1
DAM,85.6,73.691,2023/12/19,1
DAM,82,70.592,2023/12/19,1
DAM,82.95,71.41,2023/12/19,1
DAM,85.55,73.648,2023/12/19,1
DAM,101.1,87.035,2023/12/19,1
DAM,106.56,91.736,2023/12/19,1
DAM,94.03,80.949,2023/12/19,1
DAM,92,79.201,2023/12/19,1
DAM,83.5,71.884,2023/12/19,1
DAM,80.12,68.974,2023/12/19,1
DAM,59.7,51.395,2023/12/19,1
DAM,45,38.813,2023/12/20,1
DAM,34.51,29.765,2023/12/20,1
DAM,27.11,23.38,2023/12/20,1
DAM,15.01,12.946,2023/12/20,1
DAM,11.09,9.565,2023/12/20,1
DAM,17,14.663,2023/12/20,1
DAM,37.94,32.724,2023/12/20,1
DAM,64.33,55.486,2023/12/20,1
DAM,88,75.901,2023/12/20,1
DAM,94.17,81.223,2023/12/20,1
DAM,97.47,84.069,2023/12/20,1
DAM,95.55,82.413,2023/12/20,1
DAM,87.07,75.099,2023/12/20,1
DAM,86.21,74.357,2023/12/20,1
DAM,84.22,72.641,2023/12/20,1
DAM,83.91,72.374,2023/12/20,1
DAM,87.4,75.384,2023/12/20,1
DAM,105,90.564,2023/12/20,1
DAM,112,96.602,2023/12/20,1
DAM,105,90.564,2023/12/20,1
DAM,92.29,79.6,2023/12/20,1
DAM,76.82,66.258,2023/12/20,1
DAM,63.77,55,2023/12/20,1
DAM,41.8,36.053,2023/12/20,1
DAM,21,18.172,2023/12/21,1
DAM,9,7.79,2023/12/21,1
DAM,0,0,2023/12/21,1
DAM,-2.01,-1.739,2023/12/21,1
DAM,-3.97,-3.435,2023/12/21,1
DAM,-4.14,-3.583,2023/12/21,1
DAM,2,1.731,2023/12/21,1
DAM,29.91,25.883,2023/12/21,1
DAM,68.7,59.45,2023/12/21,1
DAM,78.12,67.601,2023/12/21,1
DAM,83,71.824,2023/12/21,1
DAM,90.68,78.47,2023/12/21,1
DAM,75.96,65.732,2023/12/21,1
DAM,77,66.632,2023/12/21,1
DAM,70,60.575,2023/12/21,1
DAM,67.77,58.645,2023/12/21,1
DAM,73.98,64.019,2023/12/21,1
DAM,92.17,79.759,2023/12/21,1
DAM,99.12,85.774,2023/12/21,1
DAM,82,70.959,2023/12/21,1
DAM,71.96,62.27,2023/12/21,1
DAM,56.79,49.143,2023/12/21,1
DAM,32.62,28.23,2023/12/21,1
DAM,8,6.923,2023/12/21,1
DAM,0,0,2023/12/22,1
DAM,-0.01,-0.009,2023/12/22,1
DAM,-4.13,-3.58,2023/12/22,1
DAM,-4.8,-4.161,2023/12/22,1
DAM,-5,-4.334,2023/12/22,1
DAM,-5,-4.334,2023/12/22,1
DAM,-1.47,-1.274,2023/12/22,1
DAM,7,6.068,2023/12/22,1
DAM,55,47.677,2023/12/22,1
DAM,81.13,70.33,2023/12/22,1
DAM,82,71.082,2023/12/22,1
DAM,75.55,65.491,2023/12/22,1
DAM,63.22,54.802,2023/12/22,1
DAM,63.73,55.244,2023/12/22,1
DAM,62.68,54.334,2023/12/22,1
DAM,62.63,54.291,2023/12/22,1
DAM,62.81,54.447,2023/12/22,1
DAM,84.07,72.876,2023/12/22,1
DAM,95.22,82.542,2023/12/22,1
DAM,85.97,74.523,2023/12/22,1
DAM,70.01,60.688,2023/12/22,1
DAM,57.61,49.939,2023/12/22,1
DAM,33.32,28.883,2023/12/22,1
DAM,8.6,7.455,2023/12/22,1
DAM,1.5,1.3,2023/12/23,1
DAM,0,0,2023/12/23,1
DAM,-3.94,-3.415,2023/12/23,1
DAM,-5.27,-4.568,2023/12/23,1
DAM,-4.58,-3.97,2023/12/23,1
DAM,-5.27,-4.57,2023/12/23,1
DAM,-5.01,-4.343,2023/12/23,1
DAM,-0.01,-0.009,2023/12/23,1
DAM,13.6,11.789,2023/12/23,1
DAM,31.88,27.635,2023/12/23,1
DAM,45.52,39.459,2023/12/23,1
DAM,44.4,38.488,2023/12/23,1
DAM,40.15,34.804,2023/12/23,1
DAM,40.01,34.683,2023/12/23,1
DAM,35.4,30.687,2023/12/23,1
DAM,35.29,30.591,2023/12/23,1
DAM,37.77,32.741,2023/12/23,1
DAM,60.49,52.436,2023/12/23,1
DAM,67.4,58.426,2023/12/23,1
DAM,61.26,53.103,2023/12/23,1
DAM,49.57,42.97,2023/12/23,1
DAM,32.84,28.467,2023/12/23,1
DAM,23.32,20.215,2023/12/23,1
DAM,1,0.867,2023/12/23,1
DAM,-5,-4.352,2023/12/24,1
DAM,-6.19,-5.388,2023/12/24,1
DAM,-7.1,-6.18,2023/12/24,1
DAM,-7.22,-6.284,2023/12/24,1
DAM,-8.94,-7.781,2023/12/24,1
DAM,-9.17,-7.982,2023/12/24,1
DAM,-10.19,-8.869,2023/12/24,1
DAM,-8.26,-7.19,2023/12/24,1
DAM,-5,-4.352,2023/12/24,1
DAM,-0.1,-0.087,2023/12/24,1
DAM,0,0,2023/12/24,1
DAM,0,0,2023/12/24,1
DAM,0,0,2023/12/24,1
DAM,7.01,6.1,2023/12/24,1
DAM,4.6,4,2023/12/24,1
DAM,9.54,8.3,2023/12/24,1
DAM,15,13.056,2023/12/24,1
DAM,40.84,35.547,2023/12/24,1
DAM,65.28,56.82,2023/12/24,1
DAM,70.29,61.18,2023/12/24,1
DAM,64.73,56.341,2023/12/24,1
DAM,65.28,56.82,2023/12/24,1
DAM,87.11,75.82,2023/12/24,1
DAM,45.9,39.951,2023/12/24,1
DAM,31.6,27.505,2023/12/25,1
DAM,9,7.834,2023/12/25,1
DAM,5.08,4.422,2023/12/25,1
DAM,6.66,5.8,2023/12/25,1
DAM,5.74,5,2023/12/25,1
DAM,1.46,1.271,2023/12/25,1
DAM,2.84,2.472,2023/12/25,1
DAM,10.06,8.756,2023/12/25,1
DAM,19.57,17.034,2023/12/25,1
DAM,49.52,43.1,2023/12/25,1
DAM,60.55,52.7,2023/12/25,1
DAM,69.61,60.59,2023/12/25,1
DAM,68.49,59.61,2023/12/25,1
DAM,72.38,63,2023/12/25,1
DAM,82.4,71.721,2023/12/25,1
DAM,60.67,52.807,2023/12/25,1
DAM,43.69,38.028,2023/12/25,1
DAM,40,34.816,2023/12/25,1
DAM,35.2,30.638,2023/12/25,1
DAM,26.05,22.674,2023/12/25,1
DAM,22.53,19.61,2023/12/25,1
DAM,19,16.538,2023/12/25,1
DAM,22.17,19.3,2023/12/25,1
DAM,12.58,10.95,2023/12/25,1
DAM,5.5,4.787,2023/12/26,1
DAM,9.04,7.868,2023/12/26,1
DAM,9,7.834,2023/12/26,1
DAM,18.27,15.9,2023/12/26,1
DAM,55,47.872,2023/12/26,1
DAM,104.43,90.896,2023/12/26,1
DAM,112.5,97.92,2023/12/26,1
DAM,93.69,81.548,2023/12/26,1
DAM,89.8,78.162,2023/12/26,1
DAM,90,78.336,2023/12/26,1
DAM,109.15,95,2023/12/26,1
DAM,145,126.208,2023/12/26,1
DAM,165,143.616,2023/12/26,1
DAM,154.3,134.3,2023/12/26,1
DAM,190.6,165.898,2023/12/26,1
DAM,151.77,132.1,2023/12/26,1
DAM,110.83,96.466,2023/12/26,1
DAM,105,91.392,2023/12/26,1
DAM,110,95.744,2023/12/26,1
DAM,90.47,78.745,2023/12/26,1
DAM,85.02,74,2023/12/26,1
DAM,73.41,63.9,2023/12/26,1
DAM,70.74,61.572,2023/12/26,1
DAM,40,34.816,2023/12/26,1
DAM,5,4.352,2023/12/27,1
DAM,10,8.704,2023/12/27,1
DAM,1,0.87,2023/12/27,1
DAM,0,0,2023/12/27,1
DAM,5,4.352,2023/12/27,1
DAM,16.63,14.475,2023/12/27,1
DAM,5,4.352,2023/12/27,1
DAM,34.35,29.9,2023/12/27,1
DAM,64.37,56.03,2023/12/27,1
DAM,79,68.761,2023/12/27,1
DAM,80.55,70.111,2023/12/27,1
DAM,80.36,69.945,2023/12/27,1
DAM,82.04,71.407,2023/12/27,1
DAM,82.04,71.407,2023/12/27,1
DAM,84.04,73.148,2023/12/27,1
DAM,83.33,72.53,2023/12/27,1
DAM,79,68.761,2023/12/27,1
DAM,93.13,81.06,2023/12/27,1
DAM,96.09,83.637,2023/12/27,1
DAM,85.35,74.288,2023/12/27,1
DAM,75.82,65.994,2023/12/27,1
DAM,51.15,44.521,2023/12/27,1
DAM,29.53,25.7,2023/12/27,1
DAM,3.47,3.02,2023/12/27,1
DAM,1,0.87,2023/12/28,1
DAM,0,0,2023/12/28,1
DAM,-4.9,-4.261,2023/12/28,1
DAM,-2.3,-2,2023/12/28,1
DAM,-4.64,-4.035,2023/12/28,1
DAM,-9.29,-8.078,2023/12/28,1
DAM,-7.34,-6.38,2023/12/28,1
DAM,5.75,5,2023/12/28,1
DAM,22,19.13,2023/12/28,1
DAM,30,26.087,2023/12/28,1
DAM,33.26,28.922,2023/12/28,1
DAM,40.66,35.36,2023/12/28,1
DAM,39.56,34.4,2023/12/28,1
DAM,46.42,40.365,2023/12/28,1
DAM,50.6,44,2023/12/28,1
DAM,53.9,46.87,2023/12/28,1
DAM,50.55,43.957,2023/12/28,1
DAM,75.89,65.991,2023/12/28,1
DAM,92.09,80.078,2023/12/28,1
DAM,69.82,60.713,2023/12/28,1
DAM,68.01,59.139,2023/12/28,1
DAM,47.91,41.661,2023/12/28,1
DAM,23,20,2023/12/28,1
DAM,1,0.87,2023/12/28,1
DAM,0,0,2023/12/29,1
DAM,0,0,2023/12/29,1
DAM,0,0,2023/12/29,1
DAM,0,0,2023/12/29,1
DAM,0,0,2023/12/29,1
DAM,-0.16,-0.14,2023/12/29,1
DAM,0,0,2023/12/29,1
DAM,5,4.34,2023/12/29,1
DAM,28,24.306,2023/12/29,1
DAM,57.31,49.748,2023/12/29,1
DAM,99,85.938,2023/12/29,1
DAM,92.69,80.46,2023/12/29,1
DAM,84.9,73.698,2023/12/29,1
DAM,87.93,76.328,2023/12/29,1
DAM,82.93,71.988,2023/12/29,1
DAM,81.6,70.833,2023/12/29,1
DAM,78.8,68.403,2023/12/29,1
DAM,107.82,93.594,2023/12/29,1
DAM,135,117.188,2023/12/29,1
DAM,149.98,130.191,2023/12/29,1
DAM,151,131.076,2023/12/29,1
DAM,154,133.681,2023/12/29,1
DAM,155.17,134.7,2023/12/29,1
DAM,139,120.66,2023/12/29,1
DAM,230,199.774,2023/12/30,1
DAM,199.5,173.282,2023/12/30,1
DAM,120,104.23,2023/12/30,1
DAM,59.77,51.915,2023/12/30,1
DAM,51.18,44.45,2023/12/30,1
DAM,43.55,37.827,2023/12/30,1
DAM,34.51,29.975,2023/12/30,1
DAM,40.6,35.264,2023/12/30,1
DAM,66,57.327,2023/12/30,1
DAM,78,67.75,2023/12/30,1
DAM,107.9,93.72,2023/12/30,1
DAM,117.66,102.2,2023/12/30,1
DAM,106.5,92.504,2023/12/30,1
DAM,99.24,86.198,2023/12/30,1
DAM,80,69.487,2023/12/30,1
DAM,72,62.538,2023/12/30,1
DAM,69,59.932,2023/12/30,1
DAM,95,82.515,2023/12/30,1
DAM,112.83,98,2023/12/30,1
DAM,103.27,89.7,2023/12/30,1
DAM,94.62,82.185,2023/12/30,1
DAM,80,69.487,2023/12/30,1
DAM,63.13,54.83,2023/12/30,1
DAM,33.96,29.5,2023/12/30,1
DAM,26.06,22.61,2023/12/31,1
DAM,44,38.175,2023/12/31,1
DAM,48.12,41.749,2023/12/31,1
DAM,38.72,33.594,2023/12/31,1
DAM,31.03,26.922,2023/12/31,1
DAM,28.05,24.336,2023/12/31,1
DAM,20,17.352,2023/12/31,1
DAM,24.04,20.857,2023/12/31,1
DAM,35.64,30.921,2023/12/31,1
DAM,75.47,65.48,2023/12/31,1
DAM,92.48,80.236,2023/12/31,1
DAM,103.29,89.615,2023/12/31,1
DAM,99,85.893,2023/12/31,1
DAM,110,95.436,2023/12/31,1
DAM,104.66,90.803,2023/12/31,1
DAM,100,86.76,2023/12/31,1
DAM,94.5,81.989,2023/12/31,1
DAM,119.29,103.496,2023/12/31,1
DAM,133,115.391,2023/12/31,1
DAM,116,100.642,2023/12/31,1
DAM,105,91.098,2023/12/31,1
DAM,90.37,78.405,2023/12/31,1
DAM,85.98,74.6,2023/12/31,1
DAM,45,39.042,2023/12/31,1
DAM,41.26,35.8,2024/01/01,1
DAM,52.98,45.966,2024/01/01,1
DAM,52.33,45.4,2024/01/01,1
DAM,36.02,31.251,2024/01/01,1
DAM,31.15,27.026,2024/01/01,1
DAM,30.98,26.878,2024/01/01,1
DAM,45.87,39.8,2024/01/01,1
DAM,68.81,59.7,2024/01/01,1
DAM,78.3,67.933,2024/01/01,1
DAM,82.76,71.8,2024/01/01,1
DAM,97.91,84.947,2024/01/01,1
DAM,139.58,121.1,2024/01/01,1
DAM,115,99.774,2024/01/01,1
DAM,125.58,108.954,2024/01/01,1
DAM,118.72,103,2024/01/01,1
DAM,106.43,92.339,2024/01/01,1
DAM,100,86.76,2024/01/01,1
DAM,115,99.774,2024/01/01,1
DAM,125,108.45,2024/01/01,1
DAM,102.53,88.955,2024/01/01,1
DAM,85.61,74.276,2024/01/01,1
DAM,74.12,64.307,2024/01/01,1
DAM,65.97,57.236,2024/01/01,1
DAM,40.7,35.311,2024/01/01,1
DAM,30,26.028,2024/01/02,1
DAM,28.39,24.631,2024/01/02,1
DAM,35,30.366,2024/01/02,1
DAM,44.82,38.886,2024/01/02,1
DAM,51.87,45,2024/01/02,1
DAM,68.94,59.813,2024/01/02,1
DAM,90,78.084,2024/01/02,1
DAM,110,95.436,2024/01/02,1
DAM,121.02,105,2024/01/02,1
DAM,140.4,121.812,2024/01/02,1
DAM,150,130.141,2024/01/02,1
DAM,135.7,117.734,2024/01/02,1
DAM,119.66,103.817,2024/01/02,1
DAM,115,99.774,2024/01/02,1
DAM,109,94.569,2024/01/02,1
DAM,99,85.893,2024/01/02,1
DAM,95.73,83.056,2024/01/02,1
DAM,110,95.436,2024/01/02,1
DAM,125.63,109,2024/01/02,1
DAM,115,99.774,2024/01/02,1
DAM,101.43,88,2024/01/02,1
DAM,97.09,84.236,2024/01/02,1
DAM,87.16,75.62,2024/01/02,1
DAM,76.9,66.719,2024/01/02,1
DAM,77.41,67,2024/01/03,1
DAM,81.12,70.209,2024/01/03,1
DAM,79.58,68.877,2024/01/03,1
DAM,78.41,67.864,2024/01/03,1
DAM,78.78,68.184,2024/01/03,1
DAM,76.9,66.557,2024/01/03,1
DAM,89.85,77.765,2024/01/03,1
DAM,110.73,95.837,2024/01/03,1
DAM,108.33,93.76,2024/01/03,1
DAM,132.22,114.437,2024/01/03,1
DAM,135.53,117.3,2024/01/03,1
DAM,125.94,109,2024/01/03,1
DAM,99.82,86.394,2024/01/03,1
DAM,97.35,84.257,2024/01/03,1
DAM,97.82,84.66,2024/01/03,1
DAM,85.83,74.286,2024/01/03,1
DAM,85.83,74.286,2024/01/03,1
DAM,100,86.55,2024/01/03,1
DAM,108.61,94,2024/01/03,1
DAM,99.14,85.81,2024/01/03,1
DAM,91.36,79.072,2024/01/03,1
DAM,91.36,79.072,2024/01/03,1
DAM,90.66,78.466,2024/01/03,1
DAM,81,70.106,2024/01/03,1
DAM,81.28,70.391,2024/01/04,1
